ID,Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8,Fold 9,Fold 10
415377,1,1,1,1,1,1,0,1,1,1
415665,1,1,1,1,1,1,0,1,1,1
415879,1,1,1,1,1,1,1,0,1,1
416111,1,1,1,1,1,0,1,1,1,1
416271,1,0,1,1,1,1,1,1,1,1
416320,1,1,1,1,1,1,1,1,0,1
416418,0,1,1,1,1,1,1,1,1,1
416724,0,1,1,1,1,1,1,1,1,1
417740,1,1,1,1,1,1,0,1,1,1
418675,1,1,1,1,1,1,1,1,1,0
418735,1,1,1,1,1,1,1,0,1,1
418913,1,1,1,1,1,0,1,1,1,1
419160,1,1,1,1,1,1,1,0,1,1
419513,1,1,1,0,1,1,1,1,1,1
419514,1,1,1,1,1,1,0,1,1,1
419555,1,0,1,1,1,1,1,1,1,1
419590,1,1,1,1,1,1,0,1,1,1
419707,1,1,1,1,1,1,1,1,0,1
420932,1,1,1,1,1,1,1,1,1,0
421405,1,1,1,0,1,1,1,1,1,1
422277,1,1,1,1,1,0,1,1,1,1
422540,1,1,1,1,1,0,1,1,1,1
422543,1,1,1,1,1,1,1,1,0,1
422647,1,1,1,1,0,1,1,1,1,1
422663,1,1,0,1,1,1,1,1,1,1
422877,1,0,1,1,1,1,1,1,1,1
422928,1,1,1,1,1,1,1,1,1,0
423504,1,1,1,1,1,0,1,1,1,1
423530,1,1,1,1,1,1,1,0,1,1
423764,0,1,1,1,1,1,1,1,1,1
423788,1,1,1,1,1,0,1,1,1,1
424052,1,0,1,1,1,1,1,1,1,1
424295,1,1,0,1,1,1,1,1,1,1
424378,1,1,1,1,1,1,1,0,1,1
424975,1,1,1,1,1,1,0,1,1,1
425078,1,0,1,1,1,1,1,1,1,1
425448,0,1,1,1,1,1,1,1,1,1
426390,0,1,1,1,1,1,1,1,1,1
427075,1,1,1,0,1,1,1,1,1,1
427401,1,1,1,1,1,1,1,0,1,1
427551,0,1,1,1,1,1,1,1,1,1
428359,1,1,1,1,1,1,0,1,1,1
428532,1,1,1,1,0,1,1,1,1,1
428610,1,1,1,1,1,0,1,1,1,1
428874,1,1,1,1,0,1,1,1,1,1
429073,1,1,1,1,1,1,1,0,1,1
429773,1,1,1,1,0,1,1,1,1,1
430009,1,1,1,1,1,1,0,1,1,1
430721,1,1,1,1,1,1,1,1,0,1
430893,0,1,1,1,1,1,1,1,1,1
431134,1,1,1,1,1,1,1,0,1,1
431385,1,1,0,1,1,1,1,1,1,1
431513,1,1,1,1,1,1,0,1,1,1
431540,1,1,1,1,1,1,1,1,0,1
432826,1,1,1,1,1,1,1,0,1,1
432904,1,1,1,1,1,1,1,1,0,1
433688,1,1,1,1,1,1,1,0,1,1
433858,0,1,1,1,1,1,1,1,1,1
434680,1,0,1,1,1,1,1,1,1,1
434690,1,1,1,1,0,1,1,1,1,1
434749,1,1,1,1,1,0,1,1,1,1
434957,1,1,1,1,0,1,1,1,1,1
434977,1,1,1,1,1,1,1,0,1,1
435806,1,1,1,1,1,1,1,1,1,0
435987,1,1,0,1,1,1,1,1,1,1
436128,1,1,0,1,1,1,1,1,1,1
436773,1,1,1,1,1,1,1,1,1,0
436982,1,0,1,1,1,1,1,1,1,1
437190,1,1,1,1,1,1,1,1,0,1
437456,1,1,1,1,1,1,1,0,1,1
437805,1,1,1,1,1,1,1,0,1,1
437913,1,1,0,1,1,1,1,1,1,1
438035,1,1,1,0,1,1,1,1,1,1
438679,1,1,1,1,1,1,0,1,1,1
438703,1,1,0,1,1,1,1,1,1,1
438726,0,1,1,1,1,1,1,1,1,1
438963,1,1,1,1,1,1,1,1,1,0
438994,1,1,1,1,0,1,1,1,1,1
439003,1,1,1,1,1,1,1,0,1,1
439327,1,1,1,1,1,1,1,1,0,1
439957,1,1,1,1,1,1,1,1,1,0
440345,1,1,1,1,1,1,1,1,1,0
440474,1,1,1,1,0,1,1,1,1,1
440789,1,1,0,1,1,1,1,1,1,1
441026,1,1,0,1,1,1,1,1,1,1
441155,1,1,1,1,1,1,1,1,1,0
441693,1,0,1,1,1,1,1,1,1,1
441708,1,1,1,0,1,1,1,1,1,1
442113,1,1,1,1,1,1,0,1,1,1
442726,1,0,1,1,1,1,1,1,1,1
442939,1,1,1,0,1,1,1,1,1,1
443424,0,1,1,1,1,1,1,1,1,1
443611,1,1,1,1,1,1,0,1,1,1
443897,1,1,1,1,0,1,1,1,1,1
443993,1,1,1,1,1,0,1,1,1,1
444169,1,1,0,1,1,1,1,1,1,1
444276,1,1,1,1,0,1,1,1,1,1
444277,1,1,1,1,1,0,1,1,1,1
444650,1,1,1,1,1,1,1,0,1,1
445802,1,1,1,1,0,1,1,1,1,1
446076,1,1,1,1,1,1,0,1,1,1
446962,1,1,1,1,1,1,1,0,1,1
447055,1,1,0,1,1,1,1,1,1,1
447191,1,1,1,1,0,1,1,1,1,1
447547,1,1,1,0,1,1,1,1,1,1
447919,1,1,1,1,1,1,0,1,1,1
448067,1,1,1,1,1,1,0,1,1,1
448128,1,0,1,1,1,1,1,1,1,1
448145,1,0,1,1,1,1,1,1,1,1
448965,1,1,1,1,1,0,1,1,1,1
449461,1,1,1,1,1,0,1,1,1,1
450134,0,1,1,1,1,1,1,1,1,1
450668,1,1,1,1,1,1,1,1,1,0
450834,1,1,1,1,1,1,1,0,1,1
451140,1,1,1,1,1,1,1,1,0,1
451339,1,1,1,1,1,1,1,0,1,1
451684,1,1,0,1,1,1,1,1,1,1
451739,1,1,1,1,1,0,1,1,1,1
452352,1,1,1,1,1,1,0,1,1,1
452370,1,1,1,1,1,1,1,1,1,0
452485,0,1,1,1,1,1,1,1,1,1
452582,1,1,1,1,1,1,1,1,0,1
452798,0,1,1,1,1,1,1,1,1,1
452987,1,1,0,1,1,1,1,1,1,1
453100,1,1,1,1,1,1,1,0,1,1
453357,1,1,0,1,1,1,1,1,1,1
453372,1,1,1,1,1,1,0,1,1,1
453432,1,1,1,1,1,0,1,1,1,1
453810,1,1,1,0,1,1,1,1,1,1
454645,1,1,1,1,1,1,1,1,0,1
455506,1,1,1,1,1,1,0,1,1,1
455511,1,1,0,1,1,1,1,1,1,1
455591,1,1,1,1,1,0,1,1,1,1
455693,1,1,1,1,1,1,1,0,1,1
455829,1,1,1,1,1,1,1,1,0,1
455903,1,0,1,1,1,1,1,1,1,1
455943,1,1,1,1,1,1,1,1,1,0
456229,1,1,0,1,1,1,1,1,1,1
456271,1,1,0,1,1,1,1,1,1,1
456517,1,1,1,0,1,1,1,1,1,1
456547,1,1,1,1,1,1,1,1,1,0
456564,1,1,1,1,1,0,1,1,1,1
456906,1,1,1,1,1,1,1,0,1,1
457347,1,1,1,1,1,1,1,0,1,1
457503,0,1,1,1,1,1,1,1,1,1
457543,1,1,1,0,1,1,1,1,1,1
458135,1,0,1,1,1,1,1,1,1,1
458459,1,1,1,1,1,1,0,1,1,1
458571,1,1,1,1,1,0,1,1,1,1
458601,0,1,1,1,1,1,1,1,1,1
458824,0,1,1,1,1,1,1,1,1,1
458925,1,1,0,1,1,1,1,1,1,1
459154,0,1,1,1,1,1,1,1,1,1
459406,1,1,1,1,1,1,1,1,0,1
459936,1,1,1,1,1,1,0,1,1,1
460179,1,1,0,1,1,1,1,1,1,1
460195,1,1,1,1,0,1,1,1,1,1
461145,1,1,1,1,1,1,1,1,1,0
461627,1,1,1,1,1,1,1,1,0,1
461684,1,1,1,1,1,0,1,1,1,1
461712,0,1,1,1,1,1,1,1,1,1
461739,1,1,1,1,0,1,1,1,1,1
461921,1,1,1,1,1,0,1,1,1,1
462043,1,1,0,1,1,1,1,1,1,1
462145,1,1,1,1,1,1,1,0,1,1
462225,0,1,1,1,1,1,1,1,1,1
462447,1,1,1,1,1,1,1,0,1,1
462476,1,1,1,1,0,1,1,1,1,1
462953,1,1,1,1,1,1,1,1,0,1
463743,1,1,0,1,1,1,1,1,1,1
463907,0,1,1,1,1,1,1,1,1,1
463969,1,1,0,1,1,1,1,1,1,1
464003,1,1,0,1,1,1,1,1,1,1
464144,1,1,1,1,1,1,1,1,1,0
464605,1,1,1,1,1,1,1,1,0,1
464617,1,1,1,1,1,1,1,0,1,1
464659,1,1,1,1,1,0,1,1,1,1
465038,1,1,1,1,1,1,1,0,1,1
465418,1,1,1,1,0,1,1,1,1,1
465470,1,1,1,1,1,1,1,1,0,1
466786,1,0,1,1,1,1,1,1,1,1
466816,1,1,1,1,1,1,1,1,0,1
467233,1,0,1,1,1,1,1,1,1,1
467240,1,1,1,1,1,1,1,1,1,0
467329,1,1,1,0,1,1,1,1,1,1
468212,1,1,1,1,0,1,1,1,1,1
468366,1,1,1,1,1,1,1,1,0,1
468415,1,1,1,1,1,0,1,1,1,1
468524,1,1,1,1,0,1,1,1,1,1
468597,1,1,1,1,1,1,1,1,1,0
468895,1,1,1,1,1,0,1,1,1,1
469238,1,0,1,1,1,1,1,1,1,1
469276,1,1,1,1,1,1,1,0,1,1
469358,1,1,1,1,1,1,1,0,1,1
469407,1,1,1,1,0,1,1,1,1,1
469426,1,1,1,1,1,0,1,1,1,1
469604,1,1,1,1,1,1,0,1,1,1
469963,1,1,1,1,1,1,0,1,1,1
469984,1,1,1,1,1,1,0,1,1,1
470250,1,1,1,1,0,1,1,1,1,1
470346,1,0,1,1,1,1,1,1,1,1
470455,1,1,1,1,1,1,1,1,1,0
470535,0,1,1,1,1,1,1,1,1,1
470641,1,1,1,0,1,1,1,1,1,1
470743,1,1,1,0,1,1,1,1,1,1
470792,1,1,1,1,1,1,1,1,0,1
470832,0,1,1,1,1,1,1,1,1,1
470864,1,1,1,1,1,0,1,1,1,1
470925,0,1,1,1,1,1,1,1,1,1
471875,1,1,1,1,1,1,1,1,1,0
471987,1,1,1,0,1,1,1,1,1,1
472381,1,0,1,1,1,1,1,1,1,1
472473,1,1,1,1,1,1,1,1,1,0
472576,0,1,1,1,1,1,1,1,1,1
472589,1,1,1,1,1,1,1,1,0,1
472597,1,1,1,1,1,1,0,1,1,1
473021,0,1,1,1,1,1,1,1,1,1
473053,1,1,1,1,1,1,0,1,1,1
473108,1,1,1,1,1,0,1,1,1,1
473291,0,1,1,1,1,1,1,1,1,1
473334,1,0,1,1,1,1,1,1,1,1
473461,1,1,1,1,1,1,1,0,1,1
474075,0,1,1,1,1,1,1,1,1,1
474216,1,1,1,1,1,0,1,1,1,1
474274,1,1,1,1,1,1,1,1,1,0
474341,1,1,1,0,1,1,1,1,1,1
474495,1,1,1,1,1,1,0,1,1,1
474936,1,1,1,1,1,1,1,1,1,0
475119,1,1,1,1,1,0,1,1,1,1
475150,0,1,1,1,1,1,1,1,1,1
475266,1,1,1,1,1,0,1,1,1,1
475426,1,1,1,1,1,0,1,1,1,1
476010,1,1,1,1,1,1,1,1,0,1
476211,1,1,1,1,1,1,1,1,1,0
476247,1,1,1,1,1,1,1,1,1,0
476261,1,1,1,1,1,1,0,1,1,1
477133,1,1,1,1,1,1,1,0,1,1
477271,1,0,1,1,1,1,1,1,1,1
477304,1,1,1,1,1,1,1,0,1,1
477653,1,1,1,1,1,0,1,1,1,1
477823,1,1,1,0,1,1,1,1,1,1
478189,1,1,1,1,1,1,0,1,1,1
478683,1,0,1,1,1,1,1,1,1,1
478948,1,0,1,1,1,1,1,1,1,1
479227,1,1,1,1,1,0,1,1,1,1
479280,1,1,1,1,1,1,1,1,1,0
480136,1,1,1,1,0,1,1,1,1,1
480770,1,1,1,1,0,1,1,1,1,1
480818,1,1,1,1,1,0,1,1,1,1
480868,1,1,0,1,1,1,1,1,1,1
481108,1,1,1,1,1,1,0,1,1,1
481367,1,1,1,1,1,1,1,0,1,1
481619,1,1,1,1,1,1,1,1,0,1
481670,1,1,1,1,1,0,1,1,1,1
481915,1,1,1,1,1,0,1,1,1,1
481930,1,1,1,1,0,1,1,1,1,1
483376,1,1,1,1,1,1,0,1,1,1
483830,0,1,1,1,1,1,1,1,1,1
484044,1,1,0,1,1,1,1,1,1,1
484915,1,1,1,1,1,1,1,0,1,1
484934,1,1,1,1,0,1,1,1,1,1
484993,1,1,1,1,1,1,0,1,1,1
485094,1,1,0,1,1,1,1,1,1,1
485106,1,1,1,1,1,1,1,1,0,1
485296,1,1,1,1,1,1,1,1,1,0
485367,1,1,1,1,1,1,1,0,1,1
485376,1,1,1,1,0,1,1,1,1,1
485396,1,1,1,1,1,1,1,0,1,1
485830,1,1,1,1,1,1,1,1,0,1
486353,1,1,1,1,0,1,1,1,1,1
486907,1,1,1,1,1,0,1,1,1,1
486972,1,1,1,1,1,1,1,1,1,0
488030,1,1,1,0,1,1,1,1,1,1
488587,1,1,1,1,0,1,1,1,1,1
488722,1,1,1,0,1,1,1,1,1,1
489553,1,1,1,0,1,1,1,1,1,1
489696,1,1,1,0,1,1,1,1,1,1
489847,0,1,1,1,1,1,1,1,1,1
490028,0,1,1,1,1,1,1,1,1,1
490417,1,1,0,1,1,1,1,1,1,1
490436,1,1,1,0,1,1,1,1,1,1
490534,1,0,1,1,1,1,1,1,1,1
491176,1,0,1,1,1,1,1,1,1,1
491278,1,0,1,1,1,1,1,1,1,1
491287,1,1,1,1,1,1,1,1,1,0
491399,1,1,1,1,1,1,0,1,1,1
491526,1,1,1,1,1,1,0,1,1,1
492060,1,0,1,1,1,1,1,1,1,1
492286,1,1,1,1,1,1,0,1,1,1
492353,1,1,1,1,1,1,1,0,1,1
492568,1,1,1,1,1,1,1,1,1,0
493138,1,1,1,1,1,1,1,1,1,0
493437,1,1,1,1,1,1,0,1,1,1
493874,1,1,1,1,1,1,1,1,0,1
494197,1,1,1,0,1,1,1,1,1,1
494442,1,1,1,1,1,1,0,1,1,1
494716,1,1,1,1,1,1,1,1,1,0
495163,0,1,1,1,1,1,1,1,1,1
495234,1,1,0,1,1,1,1,1,1,1
496350,1,1,1,1,1,0,1,1,1,1
496444,1,0,1,1,1,1,1,1,1,1
496484,1,1,1,1,1,1,1,0,1,1
496530,1,1,1,1,1,1,1,0,1,1
496699,1,1,0,1,1,1,1,1,1,1
496917,1,0,1,1,1,1,1,1,1,1
496954,1,1,1,1,0,1,1,1,1,1
497085,1,1,1,1,1,1,0,1,1,1
497130,1,1,1,0,1,1,1,1,1,1
497526,1,1,1,1,1,1,1,1,0,1
497671,1,1,1,1,1,1,1,1,0,1
498029,1,1,1,1,1,1,1,1,1,0
498119,1,0,1,1,1,1,1,1,1,1
498385,0,1,1,1,1,1,1,1,1,1
498449,1,0,1,1,1,1,1,1,1,1
498584,1,1,1,1,1,1,0,1,1,1
498797,1,1,1,1,1,1,1,1,1,0
498991,1,1,1,1,0,1,1,1,1,1
499397,1,1,1,0,1,1,1,1,1,1
499700,1,1,1,0,1,1,1,1,1,1
499912,1,0,1,1,1,1,1,1,1,1
499933,1,0,1,1,1,1,1,1,1,1
500375,1,1,1,1,1,1,0,1,1,1
500508,1,1,1,1,0,1,1,1,1,1
500699,1,1,1,1,1,1,1,1,0,1
500718,1,1,1,1,1,1,1,0,1,1
500763,1,0,1,1,1,1,1,1,1,1
501036,1,1,1,0,1,1,1,1,1,1
501220,1,1,1,1,1,1,1,0,1,1
501264,1,1,1,1,1,0,1,1,1,1
501427,0,1,1,1,1,1,1,1,1,1
501569,1,0,1,1,1,1,1,1,1,1
501631,1,1,1,1,1,0,1,1,1,1
501694,1,1,1,1,1,1,0,1,1,1
501757,1,1,1,1,1,1,1,1,1,0
502124,1,1,0,1,1,1,1,1,1,1
502200,1,1,1,1,1,1,1,1,0,1
502347,1,1,1,0,1,1,1,1,1,1
502496,1,1,1,0,1,1,1,1,1,1
502892,1,1,1,1,0,1,1,1,1,1
503679,1,1,1,1,1,1,1,0,1,1
503775,1,1,1,1,1,0,1,1,1,1
504715,1,1,1,1,1,1,1,0,1,1
504925,1,1,1,1,0,1,1,1,1,1
504938,1,1,1,1,0,1,1,1,1,1
505319,1,1,1,1,0,1,1,1,1,1
505411,1,1,1,1,0,1,1,1,1,1
505465,1,1,1,1,1,1,1,0,1,1
505672,1,1,1,1,1,1,1,0,1,1
505710,1,1,1,1,1,1,1,1,0,1
506100,0,1,1,1,1,1,1,1,1,1
506368,1,1,1,1,1,1,1,1,1,0
506553,1,1,1,1,1,1,1,0,1,1
506692,1,1,1,1,1,1,1,1,0,1
506954,1,1,1,1,0,1,1,1,1,1
507060,0,1,1,1,1,1,1,1,1,1
507141,1,1,1,1,1,1,1,1,1,0
507182,1,1,1,1,1,1,1,1,0,1
507553,1,1,1,1,0,1,1,1,1,1
507794,1,1,1,1,1,0,1,1,1,1
507918,1,1,1,1,1,1,0,1,1,1
508107,1,1,1,1,0,1,1,1,1,1
508707,1,1,1,1,1,1,0,1,1,1
508780,1,1,1,1,0,1,1,1,1,1
508880,1,1,1,1,0,1,1,1,1,1
509127,1,1,1,1,1,1,1,1,1,0
509195,1,1,1,1,1,1,1,1,0,1
509254,1,1,1,1,1,1,0,1,1,1
509351,1,1,0,1,1,1,1,1,1,1
509366,1,1,1,1,0,1,1,1,1,1
509776,1,1,1,1,1,1,1,1,1,0
510326,1,1,0,1,1,1,1,1,1,1
510355,1,1,1,0,1,1,1,1,1,1
510447,0,1,1,1,1,1,1,1,1,1
510570,1,1,1,1,1,1,1,1,0,1
510707,1,1,0,1,1,1,1,1,1,1
511045,1,1,1,1,1,1,1,1,1,0
511350,1,1,1,1,1,1,0,1,1,1
511542,1,1,1,1,0,1,1,1,1,1
511698,1,1,1,1,1,1,1,1,0,1
511759,1,1,1,1,1,0,1,1,1,1
512030,1,1,1,1,1,1,1,1,0,1
512059,1,1,1,1,1,1,1,0,1,1
512514,1,1,1,1,1,0,1,1,1,1
513587,1,1,1,1,0,1,1,1,1,1
513848,1,1,1,1,0,1,1,1,1,1
514033,1,1,1,1,0,1,1,1,1,1
514061,1,1,1,1,1,1,1,1,1,0
514141,1,1,1,1,1,1,1,0,1,1
514354,1,0,1,1,1,1,1,1,1,1
514673,1,1,1,1,1,1,0,1,1,1
514944,1,1,1,1,0,1,1,1,1,1
515259,1,1,1,1,1,1,1,1,0,1
515743,1,0,1,1,1,1,1,1,1,1
515827,1,1,1,1,1,1,0,1,1,1
515918,1,0,1,1,1,1,1,1,1,1
515936,0,1,1,1,1,1,1,1,1,1
516144,1,1,1,1,1,1,1,1,1,0
516161,1,1,1,1,1,1,0,1,1,1
516297,1,1,1,1,0,1,1,1,1,1
516298,1,1,1,0,1,1,1,1,1,1
516324,1,1,0,1,1,1,1,1,1,1
516596,1,1,1,1,1,1,1,1,0,1
516735,1,1,1,1,1,1,1,0,1,1
517275,1,1,1,1,1,1,1,1,0,1
518100,1,0,1,1,1,1,1,1,1,1
518105,1,1,0,1,1,1,1,1,1,1
518215,1,1,1,1,1,1,0,1,1,1
518243,1,1,1,1,1,1,1,1,0,1
518358,1,1,1,1,1,1,1,0,1,1
518526,1,1,0,1,1,1,1,1,1,1
518568,1,1,1,1,1,1,0,1,1,1
518751,1,0,1,1,1,1,1,1,1,1
519050,1,1,1,1,1,1,1,1,1,0
519390,1,1,1,0,1,1,1,1,1,1
519865,0,1,1,1,1,1,1,1,1,1
519891,0,1,1,1,1,1,1,1,1,1
520160,1,1,1,1,1,0,1,1,1,1
520168,1,1,1,1,1,1,1,0,1,1
520596,1,1,1,1,1,1,0,1,1,1
520649,1,1,1,1,1,1,1,1,1,0
521300,1,1,0,1,1,1,1,1,1,1
521384,1,1,1,1,1,0,1,1,1,1
521709,1,1,0,1,1,1,1,1,1,1
522678,1,1,1,1,1,1,0,1,1,1
522723,1,1,0,1,1,1,1,1,1,1
523335,1,1,1,1,1,1,1,1,1,0
523406,1,1,1,1,1,1,1,0,1,1
523481,1,1,1,1,1,1,1,0,1,1
523700,0,1,1,1,1,1,1,1,1,1
523749,1,1,1,1,1,1,1,1,1,0
523906,1,1,1,1,1,1,0,1,1,1
524005,1,1,1,1,1,1,0,1,1,1
524179,1,1,1,0,1,1,1,1,1,1
524334,1,0,1,1,1,1,1,1,1,1
524564,1,1,0,1,1,1,1,1,1,1
524905,1,1,1,1,1,1,1,1,1,0
524968,0,1,1,1,1,1,1,1,1,1
525160,1,1,0,1,1,1,1,1,1,1
525166,1,1,1,1,1,1,0,1,1,1
525408,1,1,1,0,1,1,1,1,1,1
525523,1,1,1,1,1,1,0,1,1,1
525975,1,0,1,1,1,1,1,1,1,1
526278,1,1,1,1,0,1,1,1,1,1
526730,1,1,1,1,1,1,0,1,1,1
526781,1,1,0,1,1,1,1,1,1,1
527066,1,1,1,1,1,1,0,1,1,1
527224,1,1,1,1,1,0,1,1,1,1
527542,1,0,1,1,1,1,1,1,1,1
527651,0,1,1,1,1,1,1,1,1,1
528420,1,1,1,1,1,1,1,1,1,0
528724,1,0,1,1,1,1,1,1,1,1
529061,1,1,1,1,1,1,1,1,1,0
529132,1,1,1,0,1,1,1,1,1,1
529440,1,1,1,1,1,1,1,0,1,1
529896,1,1,0,1,1,1,1,1,1,1
530414,1,1,1,1,1,1,1,0,1,1
531238,1,1,1,1,1,1,1,0,1,1
531352,1,1,1,0,1,1,1,1,1,1
532061,1,1,0,1,1,1,1,1,1,1
532575,1,0,1,1,1,1,1,1,1,1
532905,1,1,1,1,1,1,0,1,1,1
533098,1,1,0,1,1,1,1,1,1,1
534012,1,0,1,1,1,1,1,1,1,1
534136,1,1,1,1,1,1,1,0,1,1
534483,1,1,0,1,1,1,1,1,1,1
534563,1,1,1,1,1,1,1,0,1,1
534609,1,1,1,1,1,1,1,1,1,0
535159,1,1,1,1,1,1,1,1,0,1
535811,1,1,1,1,1,1,1,0,1,1
536127,0,1,1,1,1,1,1,1,1,1
536542,1,1,1,1,1,1,0,1,1,1
537409,1,1,1,1,1,1,0,1,1,1
537565,1,1,1,1,1,1,0,1,1,1
537732,0,1,1,1,1,1,1,1,1,1
537759,0,1,1,1,1,1,1,1,1,1
538002,1,1,1,1,0,1,1,1,1,1
538238,1,1,1,1,1,1,0,1,1,1
538331,1,1,1,1,1,0,1,1,1,1
538377,1,1,1,1,1,1,1,1,0,1
538817,1,1,1,1,1,1,1,1,0,1
538843,1,1,1,0,1,1,1,1,1,1
538926,1,1,1,1,1,1,1,1,0,1
539097,1,1,1,0,1,1,1,1,1,1
539176,0,1,1,1,1,1,1,1,1,1
539228,1,1,1,1,1,0,1,1,1,1
539298,1,1,1,1,0,1,1,1,1,1
539309,1,0,1,1,1,1,1,1,1,1
539381,1,1,1,1,1,0,1,1,1,1
539481,1,1,1,0,1,1,1,1,1,1
539835,1,0,1,1,1,1,1,1,1,1
540043,1,1,1,1,1,1,1,0,1,1
540048,1,1,1,1,1,0,1,1,1,1
540687,1,1,1,1,1,1,0,1,1,1
540767,1,1,1,1,1,1,1,0,1,1
540814,1,1,1,1,1,1,1,1,0,1
540999,1,1,1,1,1,1,1,0,1,1
541651,1,1,1,1,1,1,0,1,1,1
541666,1,1,1,1,1,1,1,0,1,1
541923,1,1,1,1,0,1,1,1,1,1
542698,1,0,1,1,1,1,1,1,1,1
542800,1,0,1,1,1,1,1,1,1,1
543030,1,1,1,0,1,1,1,1,1,1
543055,1,1,1,1,1,1,1,0,1,1
543156,1,1,1,1,1,1,1,1,0,1
544039,1,1,1,1,1,1,1,1,1,0
545322,1,1,1,1,1,0,1,1,1,1
545857,0,1,1,1,1,1,1,1,1,1
546162,0,1,1,1,1,1,1,1,1,1
546272,1,1,1,1,1,1,1,1,0,1
546697,1,0,1,1,1,1,1,1,1,1
546701,0,1,1,1,1,1,1,1,1,1
546825,1,1,1,1,0,1,1,1,1,1
546845,1,0,1,1,1,1,1,1,1,1
546997,1,1,1,1,1,1,1,1,0,1
547066,0,1,1,1,1,1,1,1,1,1
547272,1,1,1,1,1,1,0,1,1,1
547378,1,1,1,1,1,1,1,0,1,1
547427,1,1,1,0,1,1,1,1,1,1
547802,1,1,0,1,1,1,1,1,1,1
548181,1,1,1,1,0,1,1,1,1,1
548189,1,1,1,0,1,1,1,1,1,1
548979,1,0,1,1,1,1,1,1,1,1
549004,1,1,1,1,1,1,1,1,1,0
549038,1,1,0,1,1,1,1,1,1,1
549052,1,1,1,1,1,1,1,1,0,1
549093,1,1,1,1,1,1,1,1,1,0
549601,1,1,1,1,1,1,1,1,0,1
550007,1,1,1,1,1,1,0,1,1,1
550349,1,0,1,1,1,1,1,1,1,1
550363,1,0,1,1,1,1,1,1,1,1
550424,1,1,1,1,1,1,1,0,1,1
550726,0,1,1,1,1,1,1,1,1,1
550821,1,1,1,1,1,1,1,0,1,1
551299,1,1,1,1,1,1,1,1,0,1
551493,1,1,1,0,1,1,1,1,1,1
551666,1,1,1,1,1,1,1,0,1,1
551712,1,1,1,0,1,1,1,1,1,1
551739,1,1,1,1,1,1,0,1,1,1
551948,1,1,1,1,1,1,1,0,1,1
552197,1,1,1,1,1,0,1,1,1,1
552977,1,1,1,1,1,0,1,1,1,1
553725,1,1,1,1,1,0,1,1,1,1
553784,1,1,1,1,1,0,1,1,1,1
554145,1,1,1,0,1,1,1,1,1,1
554385,1,1,1,1,0,1,1,1,1,1
554460,1,1,0,1,1,1,1,1,1,1
554752,1,1,1,1,1,1,1,0,1,1
554803,1,0,1,1,1,1,1,1,1,1
554867,1,1,1,1,1,1,1,0,1,1
554876,1,0,1,1,1,1,1,1,1,1
554997,0,1,1,1,1,1,1,1,1,1
555081,1,1,1,1,1,1,1,1,0,1
555095,1,1,0,1,1,1,1,1,1,1
555250,1,1,1,1,1,1,1,1,0,1
555350,1,0,1,1,1,1,1,1,1,1
555422,1,1,1,1,1,0,1,1,1,1
555447,1,1,1,1,1,1,1,0,1,1
555499,1,1,1,1,1,1,1,1,0,1
555678,1,1,1,1,1,1,1,0,1,1
555990,1,1,1,0,1,1,1,1,1,1
556202,1,1,1,1,1,1,1,1,0,1
556556,1,1,1,1,1,1,0,1,1,1
557028,1,1,1,1,1,0,1,1,1,1
557398,1,1,1,1,1,1,1,1,1,0
557412,1,1,1,1,1,1,1,1,1,0
557577,1,1,1,1,0,1,1,1,1,1
557607,1,1,1,0,1,1,1,1,1,1
557666,1,1,1,1,1,1,1,1,1,0
558301,1,0,1,1,1,1,1,1,1,1
558441,1,1,0,1,1,1,1,1,1,1
558455,1,1,1,1,1,1,0,1,1,1
558638,1,1,1,0,1,1,1,1,1,1
558688,1,1,1,1,1,0,1,1,1,1
558825,1,1,1,0,1,1,1,1,1,1
559398,1,1,1,1,1,1,0,1,1,1
559420,0,1,1,1,1,1,1,1,1,1
559551,1,1,0,1,1,1,1,1,1,1
559828,1,1,1,1,1,1,1,1,1,0
559935,1,1,0,1,1,1,1,1,1,1
560207,1,1,1,0,1,1,1,1,1,1
560553,0,1,1,1,1,1,1,1,1,1
560751,1,1,1,1,1,1,1,1,1,0
560973,1,0,1,1,1,1,1,1,1,1
561030,1,1,1,1,1,1,0,1,1,1
561282,1,1,1,1,0,1,1,1,1,1
561415,0,1,1,1,1,1,1,1,1,1
562302,1,1,0,1,1,1,1,1,1,1
562376,1,1,1,0,1,1,1,1,1,1
562426,1,1,1,1,0,1,1,1,1,1
562444,0,1,1,1,1,1,1,1,1,1
562625,0,1,1,1,1,1,1,1,1,1
563026,1,1,1,1,0,1,1,1,1,1
563229,1,1,1,1,1,1,0,1,1,1
563268,1,1,1,1,1,1,0,1,1,1
563418,1,1,1,1,1,0,1,1,1,1
563703,0,1,1,1,1,1,1,1,1,1
563894,1,1,1,0,1,1,1,1,1,1
563904,1,1,0,1,1,1,1,1,1,1
563917,1,1,1,1,1,0,1,1,1,1
563971,1,1,1,1,1,1,0,1,1,1
564015,1,1,1,1,1,1,0,1,1,1
564499,1,1,1,1,1,1,1,1,1,0
564764,1,1,1,1,0,1,1,1,1,1
565120,1,1,1,1,0,1,1,1,1,1
565479,1,1,1,1,1,1,1,0,1,1
